,location_name,date,deaths_midlower,deaths_mean,deaths_lower,deaths_upper,projected_infections
1,Wyoming,1/3/2020,0,0,0,0,0
2,Wyoming,1/4/2020,0,0,0,0,0
3,Wyoming,1/5/2020,0,0,0,0,0
4,Wyoming,1/6/2020,0,0,0,0,0
5,Wyoming,1/7/2020,0,0,0,0,0
6,Wyoming,1/8/2020,0,0,0,0,0
7,Wyoming,1/9/2020,0,0,0,0,0
8,Wyoming,1/10/2020,0,0,0,0,0
9,Wyoming,1/11/2020,0,0,0,0,0
10,Wyoming,1/12/2020,0,0,0,0,0
11,Wyoming,1/13/2020,0,0,0,0,0
12,Wyoming,1/14/2020,0,0,0,0,0
13,Wyoming,1/15/2020,0,0,0,0,0
14,Wyoming,1/16/2020,0,0,0,0,0
15,Wyoming,1/17/2020,0,0,0,0,0
16,Wyoming,1/18/2020,0,0,0,0,0
17,Wyoming,1/19/2020,0,0,0,0,0
18,Wyoming,1/20/2020,0,0,0,0,0
19,Wyoming,1/21/2020,0,0,0,0,0
20,Wyoming,1/22/2020,0,0,0,0,0
21,Wyoming,1/23/2020,0,0,0,0,0
22,Wyoming,1/24/2020,0,0,0,0,0
23,Wyoming,1/25/2020,0,0,0,0,0
24,Wyoming,1/26/2020,0,0,0,0,0
25,Wyoming,1/27/2020,0,0,0,0,0
26,Wyoming,1/28/2020,0,0,0,0,0
27,Wyoming,1/29/2020,0,0,0,0,0
28,Wyoming,1/30/2020,0,0,0,0,0
29,Wyoming,1/31/2020,0,0,0,0,0
30,Wyoming,2/1/2020,0,0,0,0,0
31,Wyoming,2/2/2020,0,0,0,0,0
32,Wyoming,2/3/2020,0,0,0,0,0
33,Wyoming,2/4/2020,0,0,0,0,0
34,Wyoming,2/5/2020,0,0,0,0,0
35,Wyoming,2/6/2020,0,0,0,0,0
36,Wyoming,2/7/2020,0,0,0,0,0
37,Wyoming,2/8/2020,0,0,0,0,0
38,Wyoming,2/9/2020,0,0,0,0,0
39,Wyoming,2/10/2020,0,0,0,0,0
40,Wyoming,2/11/2020,0,0,0,0,0
41,Wyoming,2/12/2020,0,0,0,0,0
42,Wyoming,2/13/2020,0,0,0,0,0
43,Wyoming,2/14/2020,0,0,0,0,0
44,Wyoming,2/15/2020,0,0,0,0,0
45,Wyoming,2/16/2020,0,0,0,0,0
46,Wyoming,2/17/2020,0,0,0,0,0
47,Wyoming,2/18/2020,0,0,0,0,0
48,Wyoming,2/19/2020,0,0,0,0,0
49,Wyoming,2/20/2020,0,0,0,0,0
50,Wyoming,2/21/2020,0,0,0,0,0
51,Wyoming,2/22/2020,0,0,0,0,0
52,Wyoming,2/23/2020,0,0,0,0,0
53,Wyoming,2/24/2020,0,0,0,0,0
54,Wyoming,2/25/2020,0,0,0,0,0
55,Wyoming,2/26/2020,0,0,0,0,0
56,Wyoming,2/27/2020,0,0,0,0,0
57,Wyoming,2/28/2020,0,0,0,0,0
58,Wyoming,2/29/2020,0,0,0,0,0
59,Wyoming,3/1/2020,0,0,0,0,0
60,Wyoming,3/2/2020,0,0,0,0,0
61,Wyoming,3/3/2020,0,0,0,0,0
62,Wyoming,3/4/2020,0,0,0,0,0
63,Wyoming,3/5/2020,0,0,0,0,0
64,Wyoming,3/6/2020,0,0,0,0,0
65,Wyoming,3/7/2020,0,0,0,0,0
66,Wyoming,3/8/2020,0,0,0,0,0
67,Wyoming,3/9/2020,0,0,0,0,0
68,Wyoming,3/10/2020,0,0,0,0,0
69,Wyoming,3/11/2020,0,0,0,0,0
70,Wyoming,3/12/2020,0,0,0,0,0
71,Wyoming,3/13/2020,0,0,0,0,0
72,Wyoming,3/14/2020,0,0,0,0,0
73,Wyoming,3/15/2020,0,0,0,0,0
74,Wyoming,3/16/2020,0,0,0,0,0
75,Wyoming,3/17/2020,0,0,0,0,0
76,Wyoming,3/18/2020,0,0,0,0,0
77,Wyoming,3/19/2020,0,0,0,0,0
78,Wyoming,3/20/2020,0,0,0,0,0
79,Wyoming,3/21/2020,0,0,0,0,0
80,Wyoming,3/22/2020,0,0,0,0,0
81,Wyoming,3/23/2020,0,0,0,0,0
82,Wyoming,3/24/2020,0,0,0,0,0
83,Wyoming,3/25/2020,0,0,0,0,0
84,Wyoming,3/26/2020,0,0,0,0,0
85,Wyoming,3/27/2020,0,0,0,0,0
86,Wyoming,3/28/2020,0,0,0,0,0
87,Wyoming,3/29/2020,0,0,0,0,0
88,Wyoming,3/30/2020,0,0,0,0,0
89,Wyoming,3/31/2020,0,0,0,0,0
90,Wyoming,4/1/2020,0,0,0,0,0
91,Wyoming,4/2/2020,0,0,0,0,0
92,Wyoming,4/3/2020,0,0,0,0,0
93,Wyoming,4/4/2020,0,0,0,0,0
94,Wyoming,4/5/2020,0,0,0,0,0
95,Wyoming,4/6/2020,0,0,0,0,0
96,Wyoming,4/7/2020,0,0,0,0,0
97,Wyoming,4/8/2020,0.0115,0.023,0,0,0.713266762
98,Wyoming,4/9/2020,0.0105,0.021,0,0,0.651243565
99,Wyoming,4/10/2020,0.0375,0.075,0,1,2.325869875
100,Wyoming,4/11/2020,0.048,0.096,0,1,2.97711344
101,Wyoming,4/12/2020,0.0605,0.121,0,1,3.752403399
102,Wyoming,4/13/2020,0.131,0.262,0,2,8.125038764
103,Wyoming,4/14/2020,0.1755,0.351,0,2,10.88507102
104,Wyoming,4/15/2020,0.2055,0.411,0,3,12.74576692
105,Wyoming,4/16/2020,0.3625,0.725,0,4,22.48340879
106,Wyoming,4/17/2020,0.4115,0.823,0,4,25.52254543
107,Wyoming,4/18/2020,0.5105,1.021,0,5,31.6628419
108,Wyoming,4/19/2020,0.67,1.34,0,6.025,41.55554177
109,Wyoming,4/20/2020,0.705,1.41,0,7,43.72635366
110,Wyoming,4/21/2020,0.8525,1.705,0,8,52.87477517
111,Wyoming,4/22/2020,0.9925,1.985,0,9,61.5580227
112,Wyoming,4/23/2020,1.099,2.198,0,8,68.16349315
113,Wyoming,4/24/2020,1.2175,2.435,0,10,75.51324195
114,Wyoming,4/25/2020,1.3445,2.689,0,11,83.39018793
115,Wyoming,4/26/2020,1.405,2.81,0,12,87.14259133
116,Wyoming,4/27/2020,1.5135,3.027,0,11.025,93.87210817
117,Wyoming,4/28/2020,1.453,2.906,0,10,90.11970477
118,Wyoming,4/29/2020,1.6055,3.211,0,13,99.57824226
119,Wyoming,4/30/2020,1.6375,3.275,0,14,101.5629846
120,Wyoming,5/1/2020,1.5215,3.043,0,12.025,94.36829374
121,Wyoming,5/2/2020,1.513,3.026,0,12.025,93.84109657
122,Wyoming,5/3/2020,1.467,2.934,0,12.025,90.98802952
123,Wyoming,5/4/2020,1.5625,3.125,0,13,96.91124481
124,Wyoming,5/5/2020,1.3215,2.643,0,11.025,81.96365441
125,Wyoming,5/6/2020,1.3045,2.609,0,12,80.90926006
126,Wyoming,5/7/2020,1.159,2.318,0,10,71.88488495
127,Wyoming,5/8/2020,1.0345,2.069,0,9,64.16299696
128,Wyoming,5/9/2020,0.9755,1.951,0,9,60.50362836
129,Wyoming,5/10/2020,0.8955,1.791,0,8.025,55.54177262
130,Wyoming,5/11/2020,0.7875,1.575,0,7,48.84326738
131,Wyoming,5/12/2020,0.6425,1.285,0,6,39.84990386
132,Wyoming,5/13/2020,0.572,1.144,0,5,35.4772685
133,Wyoming,5/14/2020,0.4835,0.967,0,5,29.98821559
134,Wyoming,5/15/2020,0.4305,0.861,0,4.025,26.70098617
135,Wyoming,5/16/2020,0.328,0.656,0,3,20.34360851
136,Wyoming,5/17/2020,0.252,0.504,0,3,15.62984556
137,Wyoming,5/18/2020,0.242,0.484,0,2,15.0096136
138,Wyoming,5/19/2020,0.1645,0.329,0,2,10.20281585
139,Wyoming,5/20/2020,0.122,0.244,0,2,7.566829994
140,Wyoming,5/21/2020,0.0905,0.181,0,1,5.613099299
141,Wyoming,5/22/2020,0.064,0.128,0,1,3.969484587
142,Wyoming,5/23/2020,0.0415,0.083,0,1,2.573962662
143,Wyoming,5/24/2020,0.03,0.06,0,1,1.8606959
144,Wyoming,5/25/2020,0.017,0.034,0,1,1.054394343
145,Wyoming,5/26/2020,0.007,0.014,0,0,0.434162377
146,Wyoming,5/27/2020,0.0055,0.011,0,0,0.341127582
147,Wyoming,5/28/2020,0.0035,0.007,0,0,0.217081188
148,Wyoming,5/29/2020,0.002,0.004,0,0,0.124046393
149,Wyoming,5/30/2020,0.001,0.002,0,0,0.062023197
150,Wyoming,5/31/2020,0,0,0,0,0
151,Wyoming,6/1/2020,0,0,0,0,0
152,Wyoming,6/2/2020,0,0,0,0,0
153,Wyoming,6/3/2020,0,0,0,0,0
154,Wyoming,6/4/2020,0,0,0,0,0
155,Wyoming,6/5/2020,0,0,0,0,0
156,Wyoming,6/6/2020,0,0,0,0,0
157,Wyoming,6/7/2020,0,0,0,0,0
158,Wyoming,6/8/2020,0,0,0,0,0
159,Wyoming,6/9/2020,0,0,0,0,0
160,Wyoming,6/10/2020,0,0,0,0,0
161,Wyoming,6/11/2020,0,0,0,0,0
162,Wyoming,6/12/2020,0,0,0,0,0
163,Wyoming,6/13/2020,0,0,0,0,0
164,Wyoming,6/14/2020,0,0,0,0,0
165,Wyoming,6/15/2020,0,0,0,0,0
166,Wyoming,6/16/2020,0,0,0,0,0
167,Wyoming,6/17/2020,0,0,0,0,0
168,Wyoming,6/18/2020,0,0,0,0,0
169,Wyoming,6/19/2020,0,0,0,0,0
170,Wyoming,6/20/2020,0,0,0,0,0
171,Wyoming,6/21/2020,0,0,0,0,0
172,Wyoming,6/22/2020,0,0,0,0,0
173,Wyoming,6/23/2020,0,0,0,0,0
174,Wyoming,6/24/2020,0,0,0,0,0
175,Wyoming,6/25/2020,0,0,0,0,0
176,Wyoming,6/26/2020,0,0,0,0,0
177,Wyoming,6/27/2020,0,0,0,0,0
178,Wyoming,6/28/2020,0,0,0,0,0
179,Wyoming,6/29/2020,0,0,0,0,0
180,Wyoming,6/30/2020,0,0,0,0,0
181,Wyoming,7/1/2020,0,0,0,0,0
182,Wyoming,7/2/2020,0,0,0,0,0
183,Wyoming,7/3/2020,0,0,0,0,0
184,Wyoming,7/4/2020,0,0,0,0,0
185,Wyoming,7/5/2020,0,0,0,0,0
186,Wyoming,7/6/2020,0,0,0,0,0
187,Wyoming,7/7/2020,0,0,0,0,0
188,Wyoming,7/8/2020,0,0,0,0,0
189,Wyoming,7/9/2020,0,0,0,0,0
190,Wyoming,7/10/2020,0,0,0,0,0
191,Wyoming,7/11/2020,0,0,0,0,0
192,Wyoming,7/12/2020,0,0,0,0,0
193,Wyoming,7/13/2020,0,0,0,0,0
194,Wyoming,7/14/2020,0,0,0,0,0
195,Wyoming,7/15/2020,0,0,0,0,0
196,Wyoming,7/16/2020,0,0,0,0,0
197,Wyoming,7/17/2020,0,0,0,0,0
198,Wyoming,7/18/2020,0,0,0,0,0
199,Wyoming,7/19/2020,0,0,0,0,0
200,Wyoming,7/20/2020,0,0,0,0,0
201,Wyoming,7/21/2020,0,0,0,0,0
202,Wyoming,7/22/2020,0,0,0,0,0
203,Wyoming,7/23/2020,0,0,0,0,0
204,Wyoming,7/24/2020,0,0,0,0,0
205,Wyoming,7/25/2020,0,0,0,0,0
206,Wyoming,7/26/2020,0,0,0,0,0
207,Wyoming,7/27/2020,0,0,0,0,0
208,Wyoming,7/28/2020,0,0,0,0,0
209,Wyoming,7/29/2020,0,0,0,0,0
210,Wyoming,7/30/2020,0,0,0,0,0
211,Wyoming,7/31/2020,0,0,0,0,0
212,Wyoming,8/1/2020,0,0,0,0,0
213,Wyoming,8/2/2020,0,0,0,0,0
214,Wyoming,8/3/2020,0,0,0,0,0
215,Wyoming,8/4/2020,0,0,0,0,0
1,Wisconsin,1/3/2020,0,0,0,0,0
2,Wisconsin,1/4/2020,0,0,0,0,0
3,Wisconsin,1/5/2020,0,0,0,0,0
4,Wisconsin,1/6/2020,0,0,0,0,0
5,Wisconsin,1/7/2020,0,0,0,0,0
6,Wisconsin,1/8/2020,0,0,0,0,0
7,Wisconsin,1/9/2020,0,0,0,0,0
8,Wisconsin,1/10/2020,0,0,0,0,0
9,Wisconsin,1/11/2020,0,0,0,0,0
10,Wisconsin,1/12/2020,0,0,0,0,0
11,Wisconsin,1/13/2020,0,0,0,0,0
12,Wisconsin,1/14/2020,0,0,0,0,0
13,Wisconsin,1/15/2020,0,0,0,0,0
14,Wisconsin,1/16/2020,0,0,0,0,0
15,Wisconsin,1/17/2020,0,0,0,0,0
16,Wisconsin,1/18/2020,0,0,0,0,0
17,Wisconsin,1/19/2020,0,0,0,0,0
18,Wisconsin,1/20/2020,0,0,0,0,0
19,Wisconsin,1/21/2020,0,0,0,0,0
20,Wisconsin,1/22/2020,0,0,0,0,0
21,Wisconsin,1/23/2020,0,0,0,0,0
22,Wisconsin,1/24/2020,0,0,0,0,0
23,Wisconsin,1/25/2020,0,0,0,0,0
24,Wisconsin,1/26/2020,0,0,0,0,0
25,Wisconsin,1/27/2020,0,0,0,0,0
26,Wisconsin,1/28/2020,0,0,0,0,0
27,Wisconsin,1/29/2020,0,0,0,0,0
28,Wisconsin,1/30/2020,0,0,0,0,0
29,Wisconsin,1/31/2020,0,0,0,0,0
30,Wisconsin,2/1/2020,0,0,0,0,0
31,Wisconsin,2/2/2020,0,0,0,0,0
32,Wisconsin,2/3/2020,0,0,0,0,0
33,Wisconsin,2/4/2020,0,0,0,0,0
34,Wisconsin,2/5/2020,0,0,0,0,0
35,Wisconsin,2/6/2020,0,0,0,0,0
36,Wisconsin,2/7/2020,0,0,0,0,0
37,Wisconsin,2/8/2020,0,0,0,0,0
38,Wisconsin,2/9/2020,0,0,0,0,0
39,Wisconsin,2/10/2020,0,0,0,0,0
40,Wisconsin,2/11/2020,0,0,0,0,0
41,Wisconsin,2/12/2020,0,0,0,0,0
42,Wisconsin,2/13/2020,0,0,0,0,0
43,Wisconsin,2/14/2020,0,0,0,0,0
44,Wisconsin,2/15/2020,0,0,0,0,0
45,Wisconsin,2/16/2020,0,0,0,0,0
46,Wisconsin,2/17/2020,0,0,0,0,0
47,Wisconsin,2/18/2020,0,0,0,0,0
48,Wisconsin,2/19/2020,0,0,0,0,0
49,Wisconsin,2/20/2020,0,0,0,0,0
50,Wisconsin,2/21/2020,0,0,0,0,0
51,Wisconsin,2/22/2020,0,0,0,0,0
52,Wisconsin,2/23/2020,0,0,0,0,0
53,Wisconsin,2/24/2020,0,0,0,0,0
54,Wisconsin,2/25/2020,0,0,0,0,0
55,Wisconsin,2/26/2020,0,0,0,0,0
56,Wisconsin,2/27/2020,0,0,0,0,0
57,Wisconsin,2/28/2020,0,0,0,0,0
58,Wisconsin,2/29/2020,0,0,0,0,0
59,Wisconsin,3/1/2020,0,0,0,0,0
60,Wisconsin,3/2/2020,0,0,0,0,0
61,Wisconsin,3/3/2020,0,0,0,0,0
62,Wisconsin,3/4/2020,0,0,0,0,0
63,Wisconsin,3/5/2020,0,0,0,0,0
64,Wisconsin,3/6/2020,0,0,0,0,0
65,Wisconsin,3/7/2020,0,0,0,0,0
66,Wisconsin,3/8/2020,0,0,0,0,0
67,Wisconsin,3/9/2020,0,0,0,0,0
68,Wisconsin,3/10/2020,0,0,0,0,0
69,Wisconsin,3/11/2020,0,0,0,0,0
70,Wisconsin,3/12/2020,0,0,0,0,0
71,Wisconsin,3/13/2020,0,0,0,0,0
72,Wisconsin,3/14/2020,0,0,0,0,0
73,Wisconsin,3/15/2020,0,0,0,0,0
74,Wisconsin,3/16/2020,0,0,0,0,0
75,Wisconsin,3/17/2020,0,0,0,0,0
76,Wisconsin,3/18/2020,0,0,0,0,0
77,Wisconsin,3/19/2020,0,0,0,0,0
78,Wisconsin,3/20/2020,3,3,3,3,93.03479501
79,Wisconsin,3/21/2020,1,1,1,1,31.01159834
80,Wisconsin,3/22/2020,0,0,0,0,0
81,Wisconsin,3/23/2020,1,1,1,1,31.01159834
82,Wisconsin,3/24/2020,0,0,0,0,0
83,Wisconsin,3/25/2020,2,2,2,2,62.02319668
84,Wisconsin,3/26/2020,3,3,3,3,93.03479501
85,Wisconsin,3/27/2020,4,4,4,4,124.0463934
86,Wisconsin,3/28/2020,3,3,3,3,93.03479501
87,Wisconsin,3/29/2020,1,1,1,1,31.01159834
88,Wisconsin,3/30/2020,2,2,2,2,62.02319668
89,Wisconsin,3/31/2020,5,5,5,5,155.0579917
90,Wisconsin,4/1/2020,2,2,2,2,62.02319668
91,Wisconsin,4/2/2020,11,11,11,11,341.1275817
92,Wisconsin,4/3/2020,13,13,13,13,403.1507784
93,Wisconsin,4/4/2020,3,3,3,3,93.03479501
94,Wisconsin,4/5/2020,20,20,20,20,620.2319668
95,Wisconsin,4/6/2020,4,4,4,4,124.0463934
96,Wisconsin,4/7/2020,14,14,14,14,434.1623767
97,Wisconsin,4/8/2020,10.7365,15.473,6,36,479.8424611
98,Wisconsin,4/9/2020,10.241,15.482,5,38.025,480.1215655
99,Wisconsin,4/10/2020,10.803,16.606,5,41,514.978602
100,Wisconsin,4/11/2020,11.1655,17.331,5,49,537.4620108
101,Wisconsin,4/12/2020,11.7255,18.451,5,53.025,572.1950009
102,Wisconsin,4/13/2020,11.563,18.126,5,57.05,562.1162315
103,Wisconsin,4/14/2020,11.679,18.358,5,61,569.3109223
104,Wisconsin,4/15/2020,12.5195,20.039,5,78,621.4414191
105,Wisconsin,4/16/2020,11.8075,18.615,5,63.175,577.2809031
106,Wisconsin,4/17/2020,11.924,18.848,5,71.075,584.5066055
107,Wisconsin,4/18/2020,11.7505,18.501,5,80.05,573.7455808
108,Wisconsin,4/19/2020,10.8895,16.779,5,59.025,520.3436085
109,Wisconsin,4/20/2020,10.9105,16.821,5,49,521.6460956
110,Wisconsin,4/21/2020,10.711,16.422,5,44,509.2724679
111,Wisconsin,4/22/2020,10.663,15.326,6,32.025,475.2837561
112,Wisconsin,4/23/2020,9.8115,13.623,6,28,422.4710042
113,Wisconsin,4/24/2020,9.206,12.412,6,23,384.9159586
114,Wisconsin,4/25/2020,7.8025,10.605,5,19,328.8780004
115,Wisconsin,4/26/2020,6.482,8.964,4,17,277.9879675
116,Wisconsin,4/27/2020,5.096,7.192,3,14,223.0354152
117,Wisconsin,4/28/2020,3.4425,4.885,2,10,151.4916579
118,Wisconsin,4/29/2020,1.8705,2.741,1,7,85.00279104
119,Wisconsin,4/30/2020,1.651,2.302,1,6,71.38869937
120,Wisconsin,5/1/2020,1.458,1.916,1,5,59.41822242
121,Wisconsin,5/2/2020,0.7485,1.497,0,4,46.42436271
122,Wisconsin,5/3/2020,0.6045,1.209,0,4,37.49302239
123,Wisconsin,5/4/2020,0.4925,0.985,0,3,30.54642436
124,Wisconsin,5/5/2020,0.382,0.764,0,3,23.69286113
125,Wisconsin,5/6/2020,0.276,0.552,0,2,17.11840228
126,Wisconsin,5/7/2020,0.2055,0.411,0,2,12.74576692
127,Wisconsin,5/8/2020,0.1415,0.283,0,2,8.77628233
128,Wisconsin,5/9/2020,0.1045,0.209,0,1,6.481424053
129,Wisconsin,5/10/2020,0.059,0.118,0,1,3.659368604
130,Wisconsin,5/11/2020,0.0425,0.085,0,1,2.635985859
131,Wisconsin,5/12/2020,0.029,0.058,0,1,1.798672704
132,Wisconsin,5/13/2020,0.013,0.026,0,0,0.806301557
133,Wisconsin,5/14/2020,0.0045,0.009,0,0,0.279104385
134,Wisconsin,5/15/2020,0.004,0.008,0,0,0.248092787
135,Wisconsin,5/16/2020,0.001,0.002,0,0,0.062023197
136,Wisconsin,5/17/2020,0,0,0,0,0
137,Wisconsin,5/18/2020,0,0,0,0,0
138,Wisconsin,5/19/2020,0,0,0,0,0
139,Wisconsin,5/20/2020,0,0,0,0,0
140,Wisconsin,5/21/2020,0,0,0,0,0
141,Wisconsin,5/22/2020,0,0,0,0,0
142,Wisconsin,5/23/2020,0,0,0,0,0
143,Wisconsin,5/24/2020,0,0,0,0,0
144,Wisconsin,5/25/2020,0,0,0,0,0
145,Wisconsin,5/26/2020,0,0,0,0,0
146,Wisconsin,5/27/2020,0,0,0,0,0
147,Wisconsin,5/28/2020,0,0,0,0,0
148,Wisconsin,5/29/2020,0,0,0,0,0
149,Wisconsin,5/30/2020,0,0,0,0,0
150,Wisconsin,5/31/2020,0,0,0,0,0
151,Wisconsin,6/1/2020,0,0,0,0,0
152,Wisconsin,6/2/2020,0,0,0,0,0
153,Wisconsin,6/3/2020,0,0,0,0,0
154,Wisconsin,6/4/2020,0,0,0,0,0
155,Wisconsin,6/5/2020,0,0,0,0,0
156,Wisconsin,6/6/2020,0,0,0,0,0
157,Wisconsin,6/7/2020,0,0,0,0,0
158,Wisconsin,6/8/2020,0,0,0,0,0
159,Wisconsin,6/9/2020,0,0,0,0,0
160,Wisconsin,6/10/2020,0,0,0,0,0
161,Wisconsin,6/11/2020,0,0,0,0,0
162,Wisconsin,6/12/2020,0,0,0,0,0
163,Wisconsin,6/13/2020,0,0,0,0,0
164,Wisconsin,6/14/2020,0,0,0,0,0
165,Wisconsin,6/15/2020,0,0,0,0,0
166,Wisconsin,6/16/2020,0,0,0,0,0
167,Wisconsin,6/17/2020,0,0,0,0,0
168,Wisconsin,6/18/2020,0,0,0,0,0
169,Wisconsin,6/19/2020,0,0,0,0,0
170,Wisconsin,6/20/2020,0,0,0,0,0
171,Wisconsin,6/21/2020,0,0,0,0,0
172,Wisconsin,6/22/2020,0,0,0,0,0
173,Wisconsin,6/23/2020,0,0,0,0,0
174,Wisconsin,6/24/2020,0,0,0,0,0
175,Wisconsin,6/25/2020,0,0,0,0,0
176,Wisconsin,6/26/2020,0,0,0,0,0
177,Wisconsin,6/27/2020,0,0,0,0,0
178,Wisconsin,6/28/2020,0,0,0,0,0
179,Wisconsin,6/29/2020,0,0,0,0,0
180,Wisconsin,6/30/2020,0,0,0,0,0
181,Wisconsin,7/1/2020,0,0,0,0,0
182,Wisconsin,7/2/2020,0,0,0,0,0
183,Wisconsin,7/3/2020,0,0,0,0,0
184,Wisconsin,7/4/2020,0,0,0,0,0
185,Wisconsin,7/5/2020,0,0,0,0,0
186,Wisconsin,7/6/2020,0,0,0,0,0
187,Wisconsin,7/7/2020,0,0,0,0,0
188,Wisconsin,7/8/2020,0,0,0,0,0
189,Wisconsin,7/9/2020,0,0,0,0,0
190,Wisconsin,7/10/2020,0,0,0,0,0
191,Wisconsin,7/11/2020,0,0,0,0,0
192,Wisconsin,7/12/2020,0,0,0,0,0
193,Wisconsin,7/13/2020,0,0,0,0,0
194,Wisconsin,7/14/2020,0,0,0,0,0
195,Wisconsin,7/15/2020,0,0,0,0,0
196,Wisconsin,7/16/2020,0,0,0,0,0
197,Wisconsin,7/17/2020,0,0,0,0,0
198,Wisconsin,7/18/2020,0,0,0,0,0
199,Wisconsin,7/19/2020,0,0,0,0,0
200,Wisconsin,7/20/2020,0,0,0,0,0
201,Wisconsin,7/21/2020,0,0,0,0,0
202,Wisconsin,7/22/2020,0,0,0,0,0
203,Wisconsin,7/23/2020,0,0,0,0,0
204,Wisconsin,7/24/2020,0,0,0,0,0
205,Wisconsin,7/25/2020,0,0,0,0,0
206,Wisconsin,7/26/2020,0,0,0,0,0
207,Wisconsin,7/27/2020,0,0,0,0,0
208,Wisconsin,7/28/2020,0,0,0,0,0
209,Wisconsin,7/29/2020,0,0,0,0,0
210,Wisconsin,7/30/2020,0,0,0,0,0
211,Wisconsin,7/31/2020,0,0,0,0,0
212,Wisconsin,8/1/2020,0,0,0,0,0
213,Wisconsin,8/2/2020,0,0,0,0,0
214,Wisconsin,8/3/2020,0,0,0,0,0
215,Wisconsin,8/4/2020,0,0,0,0,0
1,West Virginia,1/3/2020,0,0,0,0,0
2,West Virginia,1/4/2020,0,0,0,0,0
3,West Virginia,1/5/2020,0,0,0,0,0
4,West Virginia,1/6/2020,0,0,0,0,0
5,West Virginia,1/7/2020,0,0,0,0,0
6,West Virginia,1/8/2020,0,0,0,0,0
7,West Virginia,1/9/2020,0,0,0,0,0
8,West Virginia,1/10/2020,0,0,0,0,0
9,West Virginia,1/11/2020,0,0,0,0,0
10,West Virginia,1/12/2020,0,0,0,0,0
11,West Virginia,1/13/2020,0,0,0,0,0
12,West Virginia,1/14/2020,0,0,0,0,0
13,West Virginia,1/15/2020,0,0,0,0,0
14,West Virginia,1/16/2020,0,0,0,0,0
15,West Virginia,1/17/2020,0,0,0,0,0
16,West Virginia,1/18/2020,0,0,0,0,0
17,West Virginia,1/19/2020,0,0,0,0,0
18,West Virginia,1/20/2020,0,0,0,0,0
19,West Virginia,1/21/2020,0,0,0,0,0
20,West Virginia,1/22/2020,0,0,0,0,0
21,West Virginia,1/23/2020,0,0,0,0,0
22,West Virginia,1/24/2020,0,0,0,0,0
23,West Virginia,1/25/2020,0,0,0,0,0
24,West Virginia,1/26/2020,0,0,0,0,0
25,West Virginia,1/27/2020,0,0,0,0,0
26,West Virginia,1/28/2020,0,0,0,0,0
27,West Virginia,1/29/2020,0,0,0,0,0
28,West Virginia,1/30/2020,0,0,0,0,0
29,West Virginia,1/31/2020,0,0,0,0,0
30,West Virginia,2/1/2020,0,0,0,0,0
31,West Virginia,2/2/2020,0,0,0,0,0
32,West Virginia,2/3/2020,0,0,0,0,0
33,West Virginia,2/4/2020,0,0,0,0,0
34,West Virginia,2/5/2020,0,0,0,0,0
35,West Virginia,2/6/2020,0,0,0,0,0
36,West Virginia,2/7/2020,0,0,0,0,0
37,West Virginia,2/8/2020,0,0,0,0,0
38,West Virginia,2/9/2020,0,0,0,0,0
39,West Virginia,2/10/2020,0,0,0,0,0
40,West Virginia,2/11/2020,0,0,0,0,0
41,West Virginia,2/12/2020,0,0,0,0,0
42,West Virginia,2/13/2020,0,0,0,0,0
43,West Virginia,2/14/2020,0,0,0,0,0
44,West Virginia,2/15/2020,0,0,0,0,0
45,West Virginia,2/16/2020,0,0,0,0,0
46,West Virginia,2/17/2020,0,0,0,0,0
47,West Virginia,2/18/2020,0,0,0,0,0
48,West Virginia,2/19/2020,0,0,0,0,0
49,West Virginia,2/20/2020,0,0,0,0,0
50,West Virginia,2/21/2020,0,0,0,0,0
51,West Virginia,2/22/2020,0,0,0,0,0
52,West Virginia,2/23/2020,0,0,0,0,0
53,West Virginia,2/24/2020,0,0,0,0,0
54,West Virginia,2/25/2020,0,0,0,0,0
55,West Virginia,2/26/2020,0,0,0,0,0
56,West Virginia,2/27/2020,0,0,0,0,0
57,West Virginia,2/28/2020,0,0,0,0,0
58,West Virginia,2/29/2020,0,0,0,0,0
59,West Virginia,3/1/2020,0,0,0,0,0
60,West Virginia,3/2/2020,0,0,0,0,0
61,West Virginia,3/3/2020,0,0,0,0,0
62,West Virginia,3/4/2020,0,0,0,0,0
63,West Virginia,3/5/2020,0,0,0,0,0
64,West Virginia,3/6/2020,0,0,0,0,0
65,West Virginia,3/7/2020,0,0,0,0,0
66,West Virginia,3/8/2020,0,0,0,0,0
67,West Virginia,3/9/2020,0,0,0,0,0
68,West Virginia,3/10/2020,0,0,0,0,0
69,West Virginia,3/11/2020,0,0,0,0,0
70,West Virginia,3/12/2020,0,0,0,0,0
71,West Virginia,3/13/2020,0,0,0,0,0
72,West Virginia,3/14/2020,0,0,0,0,0
73,West Virginia,3/15/2020,0,0,0,0,0
74,West Virginia,3/16/2020,0,0,0,0,0
75,West Virginia,3/17/2020,0,0,0,0,0
76,West Virginia,3/18/2020,0,0,0,0,0
77,West Virginia,3/19/2020,0,0,0,0,0
78,West Virginia,3/20/2020,0,0,0,0,0
79,West Virginia,3/21/2020,0,0,0,0,0
80,West Virginia,3/22/2020,0,0,0,0,0
81,West Virginia,3/23/2020,0,0,0,0,0
82,West Virginia,3/24/2020,0,0,0,0,0
83,West Virginia,3/25/2020,0,0,0,0,0
84,West Virginia,3/26/2020,0,0,0,0,0
